timestamps,open,high,low,close,volume,amount
2025-09-06 11:00:00,110773.62,110868.8,110675.58,110781.02,179.54833,19882132.3167278
2025-09-06 12:00:00,110781.03,110898.7,110753.97,110832.58,158.76991,17595820.8270103
2025-09-06 13:00:00,110832.59,110947.91,110822.0,110936.82,154.65819,17148771.7372784
2025-09-06 14:00:00,110936.82,110999.83,110781.96,110807.77,144.7163,16048347.2455288
2025-09-06 15:00:00,110807.78,110840.0,110358.11,110384.15,427.86502,47316028.9080815
2025-09-06 16:00:00,110384.16,110402.0,109977.0,110267.99,876.95944,96627929.9513667
2025-09-06 17:00:00,110267.99,110275.5,110000.0,110157.41,202.2087,22274824.2000493
2025-09-06 18:00:00,110157.41,110285.65,110056.29,110228.0,160.96245,17735320.9545976
2025-09-06 19:00:00,110228.01,110260.0,110000.0,110038.41,151.53,16688816.928082
2025-09-06 20:00:00,110038.42,110167.01,110034.44,110167.0,140.0902,15421396.8844899
2025-09-06 21:00:00,110167.01,110215.03,110093.14,110201.0,168.43512,18557570.0475704
2025-09-06 22:00:00,110200.99,110238.12,110074.95,110170.55,159.17265,17536080.3180197
2025-09-06 23:00:00,110170.54,110282.82,110113.96,110187.97,144.86264,15964762.6523769
2025-09-07 00:00:00,110187.98,110367.37,110180.0,110356.75,274.12078,30222357.7832813
2025-09-07 01:00:00,110356.74,110587.86,110332.81,110546.66,251.76683,27811696.6040669
2025-09-07 02:00:00,110546.66,110692.52,110444.43,110666.24,231.20078,25556274.5467866
2025-09-07 03:00:00,110666.24,110733.12,110596.71,110629.15,191.54953,21197602.4730489
2025-09-07 04:00:00,110629.15,110638.0,110489.96,110557.76,140.43398,15525928.9168789
2025-09-07 05:00:00,110557.77,110699.0,110557.76,110649.44,163.57402,18099955.1661122
2025-09-07 06:00:00,110649.45,110665.35,110472.33,110504.15,195.71662,21639586.1318215
2025-09-07 07:00:00,110504.14,110911.42,110463.1,110753.42,373.02249,41306280.5549974
2025-09-07 08:00:00,110753.41,111377.19,110720.01,111071.25,524.25884,58232627.9335712
2025-09-07 09:00:00,111071.25,111248.2,110876.88,111115.98,305.63775,33956992.2681469
2025-09-07 10:00:00,111115.99,111237.97,111041.87,111225.02,152.81384,16983889.5380508
2025-09-07 11:00:00,111225.03,111292.13,111189.75,111292.13,231.70263,25777053.1226584
2025-09-07 12:00:00,111292.12,111292.13,111073.17,111115.92,171.8987,19108658.8353491
2025-09-07 13:00:00,111115.92,111231.6,111042.6,111214.62,159.77105,17757726.2579251
2025-09-07 14:00:00,111214.63,111412.0,111059.57,111145.59,337.64277,37552879.8031175
2025-09-07 15:00:00,111145.59,111373.43,111120.56,111329.99,168.21133,18718586.509564
2025-09-07 16:00:00,111329.99,111371.35,111152.15,111202.02,223.90897,24911775.4799726
2025-09-07 17:00:00,111202.02,111237.86,110888.07,110962.83,326.82203,36285067.6622742
2025-09-07 18:00:00,110962.84,111063.0,110861.2,111053.76,219.80123,24390405.8231698
2025-09-07 19:00:00,111053.77,111293.99,111049.05,111259.99,169.95303,18894702.6737899
2025-09-07 20:00:00,111259.99,111371.26,111147.25,111330.3,178.99404,19913483.1890339
2025-09-07 21:00:00,111330.31,111330.31,111050.14,111050.14,82.99122,9228851.1153127
2025-09-07 22:00:00,111050.14,111364.4,111001.45,111250.01,270.95197,30121316.5318212
2025-09-07 23:00:00,111250.01,111600.0,111076.92,111137.34,334.55501,37254251.2381179
2025-09-08 00:00:00,111137.35,111293.26,110733.71,110837.96,553.54548,61455927.231131
2025-09-08 01:00:00,110837.95,110994.58,110731.71,110890.57,352.25138,39057520.380143
2025-09-08 02:00:00,110890.58,111372.0,110621.78,111240.0,364.1088,40427321.2294462
2025-09-08 03:00:00,111239.99,111349.24,111026.91,111052.11,431.56519,47994460.7298932
2025-09-08 04:00:00,111052.11,111218.49,110929.3,110979.35,318.48361,35362734.3619868
2025-09-08 05:00:00,110979.35,111061.05,110899.69,111027.16,189.25665,21001095.0075963
2025-09-08 06:00:00,111027.15,111197.86,110917.45,111113.26,156.58167,17391747.3254661
2025-09-08 07:00:00,111113.26,111609.04,111113.25,111280.39,665.8032,74157629.430903
2025-09-08 08:00:00,111280.4,111910.48,111252.9,111684.25,867.092,96806221.5633667
2025-09-08 09:00:00,111684.26,112095.0,111591.06,112094.99,695.25367,77794505.0069625
2025-09-08 10:00:00,112094.99,112186.98,111920.89,112048.0,648.82485,72715573.3659936
2025-09-08 11:00:00,112048.0,112121.59,111754.31,112052.43,512.51734,57357637.3008034
2025-09-08 12:00:00,112052.43,112153.9,111934.24,112034.51,293.01193,32823714.7720667
2025-09-08 13:00:00,112034.5,112370.3,111877.64,111906.55,1120.28751,125686904.0402315
2025-09-08 14:00:00,111906.56,112779.5,111888.0,112645.05,989.95574,111254087.0562864
2025-09-08 15:00:00,112645.06,112924.37,112526.61,112631.75,614.9683,69306807.6529743
